 FINAL_TRY                 SWAT+ Jul 2 2024        MODULAR Rev 2024.61.0.1                                
   jday   mon   day    yr     unit   gis_id   name                  area         precip           evap           seep          flo_stor       sed_stor      orgn_stor      sedp_stor       no3_stor      solp_stor      chla_stor       nh3_stor       no2_stor      cbod_stor       dox_stor       san_stor       sil_stor       cla_stor       sag_stor       lag_stor       grv_stor           null         flo_in         sed_in        orgn_in        sedp_in         no3_in        solp_in        chla_in         nh3_in         no2_in        cbod_in         dox_in         san_in         sil_in         cla_in         sag_in         lag_in         grv_in           null        flo_out        sed_out       orgn_out       sedp_out        no3_out       solp_out       chla_out        nh3_out        no2_out       cbod_out        dox_out        san_out        sil_out        cla_out        sag_out        lag_out        grv_out           null     water_temp
    67     3     8  1982     301     301  cha0301              0.4359E+02     0.1094E+05     0.9410E+05     0.2920E+05     0.5008E+06     0.6775E+02     0.2295E+03     0.3643E+02     0.7933E+04     0.6166E+03     0.4710E+03     0.4775E+01     0.1392E+03     0.6332E+06     0.2195E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2503E+02     0.2164E+02     0.4108E+04     0.1219E+05     0.1869E+04     0.3312E+07     0.3222E+05     0.1811E+05     0.4111E+03     0.7005E+04     0.2844E+08     0.4584E+06     0.2315E-03     0.8568E-01     0.2315E-03     0.2315E-03     0.2315E-03     0.0000E+00     0.2895E+01     0.2158E+02     0.4059E+04     0.1187E+05     0.1823E+04     0.3296E+07     0.3201E+05     0.1701E+05     0.3430E+03     0.6892E+04     0.2658E+08     0.4489E+06     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2910E+01     0.1937E+02
    67     3     8  1982     302     302  cha0302              0.4623E+02     0.1160E+05     0.9982E+05     0.3098E+05     0.5313E+06     0.7189E+02     0.2473E+03     0.3917E+02     0.8379E+04     0.6495E+03     0.4987E+03     0.5741E+01     0.1488E+03     0.7077E+06     0.2394E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2503E+02     0.2173E+02     0.4174E+04     0.1263E+05     0.1934E+04     0.3337E+07     0.3274E+05     0.1729E+05     0.4979E+03     0.7177E+04     0.3015E+08     0.4559E+06     0.6762E-03     0.2170E-01     0.6762E-03     0.6762E-03     0.6762E-03     0.0000E+00     0.2868E+01     0.2164E+02     0.4108E+04     0.1219E+05     0.1869E+04     0.3312E+07     0.3222E+05     0.1671E+05     0.4111E+03     0.7005E+04     0.2802E+08     0.4514E+06     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2896E+01     0.1937E+02
    67     3     8  1982     303     303  cha0303              0.5556E+02     0.1394E+05     0.1200E+06     0.3723E+05     0.6385E+06     0.8629E+02     0.3021E+03     0.4775E+02     0.1002E+05     0.7747E+03     0.6020E+03     0.8312E+01     0.1797E+03     0.8989E+06     0.1995E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2503E+02     0.2147E+02     0.4224E+04     0.1305E+05     0.1993E+04     0.3323E+07     0.3294E+05     0.1736E+05     0.7359E+03     0.7139E+04     0.3198E+08     0.4503E+06     0.8356E-03     0.2609E-01     0.8356E-03     0.8356E-03     0.8356E-03     0.0000E+00     0.2846E+01     0.2172E+02     0.4173E+04     0.1263E+05     0.1933E+04     0.3337E+07     0.3274E+05     0.1696E+05     0.4973E+03     0.7177E+04     0.2958E+08     0.4543E+06     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2868E+01     0.1937E+02
    67     3     8  1982     304     304  cha0304              0.1524E+03     0.3824E+05     0.3289E+06     0.1021E+06     0.1751E+07     0.2370E+03     0.8459E+03     0.1333E+03     0.2733E+05     0.2105E+04     0.1660E+04     0.2985E+02     0.4932E+03     0.2634E+07     0.5938E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2503E+02     0.2076E+02     0.4357E+04     0.1416E+05     0.2150E+04     0.3285E+07     0.3362E+05     0.1837E+05     0.4593E+03     0.7937E+04     0.3869E+08     0.4145E+06     0.3362E-03     0.3362E-03     0.3362E-03     0.3362E-03     0.3362E-03     0.0000E+00     0.2784E+01     0.2147E+02     0.4224E+04     0.1305E+05     0.1993E+04     0.3323E+07     0.3294E+05     0.1714E+05     0.7359E+03     0.7139E+04     0.3185E+08     0.4492E+06     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2846E+01     0.1937E+02
    67     3     8  1982     305     305  cha0305              0.5155E+02     0.1294E+05     0.1113E+06     0.3454E+05     0.5924E+06     0.8036E+02     0.3024E+03     0.4733E+02     0.9105E+04     0.6947E+03     0.5724E+03     0.6502E+01     0.1772E+03     0.1064E+07     0.1350E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2503E+02     0.2089E+02     0.4444E+04     0.1469E+05     0.2227E+04     0.3313E+07     0.3420E+05     0.1891E+05     0.4733E+03     0.8241E+04     0.4160E+08     0.4158E+06     0.4048E-03     0.4048E-03     0.4048E-03     0.4048E-03     0.4048E-03     0.0000E+00     0.2754E+01     0.2076E+02     0.4357E+04     0.1416E+05     0.2150E+04     0.3285E+07     0.3362E+05     0.1837E+05     0.4593E+03     0.7937E+04     0.3869E+08     0.4097E+06     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2784E+01     0.1937E+02
    67     3     8  1982     306     306  cha0306              0.4019E+02     0.1009E+05     0.8677E+05     0.2693E+05     0.4618E+06     0.6268E+02     0.2401E+03     0.3750E+02     0.7060E+04     0.5366E+03     0.4484E+03     0.5627E+01     0.1395E+03     0.8823E+06     0.2969E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2503E+02     0.2071E+02     0.4483E+04     0.1503E+05     0.2275E+04     0.3304E+07     0.3434E+05     0.1923E+05     0.7118E+03     0.8167E+04     0.4392E+08     0.4043E+06     0.2861E-03     0.2861E-03     0.2861E-03     0.2861E-03     0.2861E-03     0.0000E+00     0.2731E+01     0.2089E+02     0.4444E+04     0.1469E+05     0.2227E+04     0.3313E+07     0.3420E+05     0.1891E+05     0.4733E+03     0.8241E+04     0.4159E+08     0.4133E+06     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2754E+01     0.1937E+02
    67     3     8  1982     307     307  cha0307              0.2451E+02     0.1638E+06     0.3989E+05     0.1642E+05     0.2818E+06     0.3611E+02     0.2655E+03     0.3840E+02     0.3927E+04     0.2298E+03     0.3242E+03     0.6226E+01     0.1105E+03     0.4003E+07     0.2735E-17     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2346E+02     0.1465E+02     0.3990E+04     0.2598E+05     0.3665E+04     0.2934E+07     0.3451E+05     0.3273E+05     0.8082E+03     0.1031E+05     0.3295E+09     0.2018E+06     0.6509E-03     0.6509E-03     0.6509E-03     0.6509E-03     0.6509E-03     0.0000E+00     0.2005E+01     0.1470E+02     0.3969E+04     0.2550E+05     0.3602E+04     0.2937E+07     0.3477E+05     0.3211E+05     0.6574E+03     0.1035E+05     0.3130E+09     0.1781E+06     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1966E+01     0.1937E+02
    67     3     8  1982     308     308  cha0308              0.2142E+02     0.1432E+06     0.3486E+05     0.1435E+05     0.2462E+06     0.3164E+02     0.2353E+03     0.3397E+02     0.3410E+04     0.1981E+03     0.2836E+03     0.6787E+01     0.9545E+02     0.3649E+07     0.1062E-17     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2346E+02     0.1467E+02     0.4005E+04     0.2640E+05     0.3719E+04     0.2940E+07     0.3426E+05     0.3289E+05     0.1144E+04     0.1006E+05     0.3455E+09     0.1623E+06     0.4479E-03     0.4479E-03     0.4479E-03     0.4479E-03     0.4479E-03     0.0000E+00     0.2010E+01     0.1464E+02     0.3990E+04     0.2598E+05     0.3665E+04     0.2934E+07     0.3450E+05     0.3151E+05     0.8082E+03     0.1031E+05     0.3287E+09     0.1564E+06     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2001E+01     0.1937E+02
    67     3     8  1982     309     309  cha0309              0.5671E+02     0.3790E+06     0.9229E+05     0.3799E+05     0.6520E+06     0.8401E+02     0.6312E+03     0.9099E+02     0.8991E+04     0.5185E+03     0.7522E+03     0.2379E+02     0.2477E+03     0.1004E+08     0.6837E-12     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2346E+02     0.1469E+02     0.4029E+04     0.2757E+05     0.3870E+04     0.2974E+07     0.3393E+05     0.3368E+05     0.1657E+04     0.9697E+04     0.3994E+09     0.4081E+06     0.2694E-03     0.2694E-03     0.2694E-03     0.2694E-03     0.2694E-03     0.0000E+00     0.2022E+01     0.1463E+02     0.4004E+04     0.2640E+05     0.3719E+04     0.2940E+07     0.3423E+05     0.3178E+05     0.1143E+04     0.1006E+05     0.3451E+09     0.1453E+06     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1996E+01     0.1937E+02
    67     3     8  1982     310     310  cha0310              0.2069E+02     0.1383E+06     0.3367E+05     0.1386E+05     0.2379E+06     0.3075E+02     0.2218E+03     0.3221E+02     0.3408E+04     0.2108E+03     0.2759E+03     0.4649E+01     0.9246E+02     0.3210E+07     0.4465E-17     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2346E+02     0.1249E+02     0.3534E+04     0.2094E+05     0.2966E+04     0.2495E+07     0.3175E+05     0.2749E+05     0.6112E+03     0.8507E+04     0.2538E+09     0.1310E+06     0.5920E-03     0.5920E-03     0.5920E-03     0.5920E-03     0.5920E-03     0.0000E+00     0.2092E+01     0.1253E+02     0.3516E+04     0.2055E+05     0.2915E+04     0.2498E+07     0.3194E+05     0.2692E+05     0.5120E+03     0.8508E+04     0.2403E+09     0.1235E+06     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2049E+01     0.1937E+02
    67     3     8  1982     311     311  cha0311              0.4474E+01     0.2990E+05     0.7281E+04     0.2997E+04     0.5144E+05     0.6690E+01     0.4880E+02     0.7075E+01     0.7342E+03     0.4514E+02     0.5989E+02     0.1191E+01     0.1993E+02     0.7269E+06     0.1444E-29     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2346E+02     0.1241E+02     0.3539E+04     0.2104E+05     0.2979E+04     0.2494E+07     0.3166E+05     0.2642E+05     0.7244E+03     0.8415E+04     0.2571E+09     0.9756E+05     0.1663E-03     0.1663E-03     0.1663E-03     0.1663E-03     0.1663E-03     0.0000E+00     0.2098E+01     0.1241E+02     0.3533E+04     0.2093E+05     0.2965E+04     0.2494E+07     0.3173E+05     0.2627E+05     0.6107E+03     0.8507E+04     0.2523E+09     0.9940E+05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2086E+01     0.1937E+02
    67     3     8  1982     312     312  cha0312              0.1394E+02     0.9321E+05     0.2269E+05     0.9343E+04     0.1603E+06     0.2090E+02     0.1529E+03     0.2216E+02     0.2291E+04     0.1407E+03     0.1871E+03     0.4018E+01     0.6199E+02     0.2279E+07     0.2022E-19     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2346E+02     0.1246E+02     0.3566E+04     0.2151E+05     0.3043E+04     0.2501E+07     0.3167E+05     0.2714E+05     0.9835E+03     0.8312E+04     0.2685E+09     0.1607E+06     0.3888E-03     0.3888E-03     0.3888E-03     0.3888E-03     0.3888E-03     0.0000E+00     0.2080E+01     0.1238E+02     0.3535E+04     0.2102E+05     0.2976E+04     0.2490E+07     0.3164E+05     0.2624E+05     0.7196E+03     0.8415E+04     0.2542E+09     0.9589E+05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2085E+01     0.1937E+02
    67     3     8  1982     313     313  cha0313              0.4514E+02     0.3017E+06     0.7346E+05     0.3024E+05     0.5191E+06     0.6632E+02     0.4531E+03     0.6644E+02     0.8418E+04     0.5426E+03     0.6104E+03     0.1279E+02     0.1928E+03     0.5785E+07     0.1487E-10     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2346E+02     0.1006E+02     0.3006E+04     0.1569E+05     0.2233E+04     0.2094E+07     0.2918E+05     0.2083E+05     0.4332E+03     0.6588E+04     0.1838E+09     0.2514E+06     0.2600E-03     0.2600E-03     0.2600E-03     0.2600E-03     0.2600E-03     0.0000E+00     0.2158E+01     0.1013E+02     0.2969E+04     0.1493E+05     0.2133E+04     0.2093E+07     0.2917E+05     0.1997E+05     0.5553E+03     0.6272E+04     0.1577E+09     0.1211E+06     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2089E+01     0.1937E+02
    67     3     8  1982     314     314  cha0314              0.9517E+01     0.6361E+05     0.1549E+05     0.6376E+04     0.1094E+06     0.1405E+02     0.9931E+02     0.1449E+02     0.1746E+04     0.1109E+03     0.1291E+03     0.2226E+01     0.4137E+02     0.1370E+07     0.1369E-17     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2346E+02     0.1005E+02     0.3023E+04     0.1598E+05     0.2271E+04     0.2100E+07     0.2919E+05     0.2104E+05     0.5012E+03     0.6642E+04     0.1813E+09     0.1179E+06     0.5026E-03     0.5026E-03     0.5026E-03     0.5026E-03     0.5026E-03     0.0000E+00     0.2133E+01     0.9998E+01     0.3002E+04     0.1566E+05     0.2229E+04     0.2092E+07     0.2914E+05     0.2054E+05     0.4312E+03     0.6587E+04     0.1735E+09     0.1088E+06     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2139E+01     0.1937E+02
    67     3     8  1982     315     315  cha0315              0.2154E+01     0.1440E+05     0.3506E+04     0.1443E+04     0.2477E+05     0.3183E+01     0.2265E+02     0.3301E+01     0.3949E+03     0.2501E+02     0.2928E+02     0.5962E+00     0.9310E+01     0.3150E+06     0.2205E-27     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2346E+02     0.1002E+02     0.3024E+04     0.1601E+05     0.2276E+04     0.2097E+07     0.2915E+05     0.2058E+05     0.5563E+03     0.6595E+04     0.1797E+09     0.1062E+06     0.1623E-03     0.1623E-03     0.1623E-03     0.1623E-03     0.1623E-03     0.0000E+00     0.2125E+01     0.1002E+02     0.3020E+04     0.1596E+05     0.2268E+04     0.2097E+07     0.2917E+05     0.2054E+05     0.4973E+03     0.6641E+04     0.1777E+09     0.1058E+06     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2119E+01     0.1937E+02
    67     3     8  1982     316     316  cha0316              0.1380E+02     0.9227E+05     0.2246E+05     0.9248E+04     0.1587E+06     0.2043E+02     0.1456E+03     0.2122E+02     0.2529E+04     0.1601E+03     0.1877E+03     0.4085E+01     0.5944E+02     0.2027E+07     0.2427E-16     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2346E+02     0.1003E+02     0.3033E+04     0.1626E+05     0.2308E+04     0.2101E+07     0.2905E+05     0.2103E+05     0.8304E+03     0.6382E+04     0.1873E+09     0.1336E+06     0.2561E-03     0.2561E-03     0.2561E-03     0.2561E-03     0.2561E-03     0.0000E+00     0.2123E+01     0.1001E+02     0.3023E+04     0.1601E+05     0.2275E+04     0.2097E+07     0.2913E+05     0.2054E+05     0.5551E+03     0.6595E+04     0.1781E+09     0.1044E+06     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2117E+01     0.1937E+02
    67     3     8  1982     317     317  cha0317              0.3946E+02     0.2637E+06     0.6422E+05     0.2644E+05     0.4538E+06     0.5535E+02     0.3608E+03     0.5340E+02     0.7869E+04     0.4996E+03     0.5320E+03     0.1076E+02     0.1642E+03     0.4094E+07     0.3925E-10     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2346E+02     0.9189E+01     0.2670E+04     0.1325E+05     0.1889E+04     0.1972E+07     0.2821E+05     0.1869E+05     0.4104E+03     0.5479E+04     0.1556E+09     0.2385E+06     0.1766E-03     0.1766E-03     0.1766E-03     0.1766E-03     0.1766E-03     0.0000E+00     0.2072E+01     0.9140E+01     0.2642E+04     0.1264E+05     0.1809E+04     0.1955E+07     0.2813E+05     0.1791E+05     0.4702E+03     0.5258E+04     0.1358E+09     0.1166E+06     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2061E+01     0.1937E+02
    67     3     8  1982     318     318  cha0318              0.1833E+02     0.1225E+06     0.2983E+05     0.1228E+05     0.2108E+06     0.2599E+02     0.1754E+03     0.2582E+02     0.3622E+04     0.2273E+03     0.2501E+03     0.4763E+01     0.7791E+02     0.2157E+07     0.3967E-14     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2346E+02     0.9012E+01     0.2678E+04     0.1355E+05     0.1929E+04     0.1974E+07     0.2815E+05     0.1899E+05     0.5541E+03     0.5417E+04     0.1645E+09     0.1794E+06     0.3301E-03     0.3301E-03     0.3301E-03     0.3301E-03     0.3301E-03     0.0000E+00     0.1981E+01     0.8989E+01     0.2669E+04     0.1324E+05     0.1888E+04     0.1968E+07     0.2819E+05     0.1855E+05     0.4098E+03     0.5479E+04     0.1514E+09     0.9364E+05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1972E+01     0.1937E+02
    67     3     8  1982     319     319  cha0319              0.2295E+02     0.1534E+06     0.3735E+05     0.1538E+05     0.2640E+06     0.3317E+02     0.2279E+03     0.3347E+02     0.4593E+04     0.2856E+03     0.3190E+03     0.8067E+01     0.9791E+02     0.2881E+07     0.8305E-14     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2346E+02     0.8927E+01     0.2689E+04     0.1393E+05     0.1979E+04     0.1974E+07     0.2806E+05     0.1923E+05     0.9369E+03     0.5104E+04     0.1752E+09     0.1151E+06     0.3037E-03     0.3037E-03     0.3037E-03     0.3037E-03     0.3037E-03     0.0000E+00     0.1957E+01     0.8948E+01     0.2671E+04     0.1353E+05     0.1927E+04     0.1974E+07     0.2809E+05     0.1878E+05     0.5519E+03     0.5415E+04     0.1592E+09     0.8360E+05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1907E+01     0.1937E+02
    67     3     8  1982     320     320  cha0320              0.8547E+02     0.5713E+06     0.1391E+06     0.5726E+05     0.9845E+06     0.1242E+03     0.8707E+03     0.1274E+03     0.1700E+05     0.1047E+04     0.1192E+04     0.4642E+02     0.3503E+03     0.1147E+08     0.1970E-06     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2346E+02     0.9030E+01     0.2747E+04     0.1542E+05     0.2173E+04     0.2013E+07     0.2817E+05     0.2109E+05     0.4087E+03     0.5875E+04     0.2245E+09     0.2227E+06     0.7916E-03     0.7916E-03     0.7916E-03     0.7916E-03     0.7916E-03     0.0000E+00     0.1982E+01     0.8916E+01     0.2688E+04     0.1392E+05     0.1978E+04     0.1974E+07     0.2805E+05     0.1907E+05     0.9364E+03     0.5104E+04     0.1689E+09     0.7421E+05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1943E+01     0.1937E+02
    67     3     8  1982     321     321  cha0321              0.8506E+01     0.5685E+05     0.1384E+05     0.5699E+04     0.9782E+05     0.1294E+02     0.9805E+02     0.1418E+02     0.1694E+04     0.1007E+03     0.1252E+03     0.2264E+01     0.3891E+02     0.1541E+07     0.3154E-25     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2346E+02     0.8614E+01     0.2735E+04     0.1557E+05     0.2191E+04     0.2009E+07     0.2780E+05     0.2074E+05     0.5310E+03     0.5772E+04     0.2253E+09     0.1072E+06     0.6134E-03     0.6134E-03     0.6134E-03     0.6134E-03     0.6134E-03     0.0000E+00     0.1799E+01     0.8618E+01     0.2727E+04     0.1538E+05     0.2166E+04     0.2009E+07     0.2785E+05     0.2056E+05     0.4013E+03     0.5866E+04     0.2152E+09     0.3164E+05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1779E+01     0.1937E+02
    67     3     8  1982     322     322  cha0322              0.2369E+02     0.1584E+06     0.3856E+05     0.1588E+05     0.2726E+06     0.3652E+02     0.2790E+03     0.4030E+02     0.4758E+04     0.2809E+03     0.3525E+03     0.7755E+01     0.1084E+03     0.4451E+07     0.2175E-16     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2346E+02     0.8268E+01     0.2721E+04     0.1602E+05     0.2248E+04     0.2011E+07     0.2721E+05     0.2089E+05     0.6958E+03     0.5649E+04     0.2412E+09     0.8794E+05     0.2453E-03     0.2453E-03     0.2453E-03     0.2453E-03     0.2453E-03     0.0000E+00     0.1868E+01     0.8287E+01     0.2702E+04     0.1552E+05     0.2183E+04     0.2007E+07     0.2728E+05     0.2039E+05     0.5172E+03     0.5755E+04     0.2180E+09     0.5622E+05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1808E+01     0.1937E+02
    67     3     8  1982     323     323  cha0323              0.4387E+02     0.2933E+06     0.7140E+05     0.2939E+05     0.5048E+06     0.6872E+02     0.5357E+03     0.7710E+02     0.8765E+04     0.5143E+03     0.6604E+03     0.1821E+02     0.1994E+03     0.8967E+07     0.1331E-11     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2346E+02     0.8093E+01     0.2750E+04     0.1697E+05     0.2370E+04     0.2028E+07     0.2698E+05     0.2189E+05     0.5585E+03     0.5911E+04     0.2868E+09     0.3881E+06     0.9888E-03     0.9888E-03     0.9888E-03     0.9888E-03     0.9888E-03     0.0000E+00     0.1807E+01     0.8029E+01     0.2720E+04     0.1600E+05     0.2246E+04     0.2002E+07     0.2719E+05     0.2072E+05     0.6939E+03     0.5649E+04     0.2348E+09     0.5080E+05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1787E+01     0.1937E+02
    67     3     8  1982     324     324  cha0324              0.2079E+02     0.1390E+06     0.3383E+05     0.1393E+05     0.2392E+06     0.3285E+02     0.2646E+03     0.3787E+02     0.4110E+04     0.2355E+03     0.3154E+03     0.7177E+01     0.9652E+02     0.4732E+07     0.1355E-15     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2346E+02     0.8063E+01     0.2747E+04     0.1714E+05     0.2392E+04     0.2034E+07     0.2676E+05     0.2180E+05     0.7398E+03     0.5795E+04     0.2808E+09     0.7611E+05     0.5992E-03     0.5992E-03     0.5992E-03     0.5992E-03     0.5992E-03     0.0000E+00     0.1794E+01     0.8034E+01     0.2733E+04     0.1665E+05     0.2328E+04     0.2022E+07     0.2693E+05     0.2129E+05     0.5550E+03     0.5911E+04     0.2548E+09     0.4860E+05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1782E+01     0.1937E+02
    67     3     8  1982     325     325  cha0325              0.3410E+02     0.2279E+06     0.5549E+05     0.2284E+05     0.3923E+06     0.5434E+02     0.4394E+03     0.6285E+02     0.6835E+04     0.3871E+03     0.5225E+03     0.1482E+02     0.1577E+03     0.7923E+07     0.1285E-12     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2346E+02     0.7986E+01     0.2716E+04     0.1716E+05     0.2390E+04     0.2037E+07     0.2632E+05     0.2213E+05     0.8821E+03     0.5571E+04     0.3007E+09     0.1210E+06     0.4387E-03     0.4387E-03     0.4387E-03     0.4387E-03     0.4387E-03     0.0000E+00     0.1769E+01     0.7936E+01     0.2693E+04     0.1634E+05     0.2285E+04     0.2016E+07     0.2662E+05     0.2114E+05     0.7025E+03     0.5673E+04     0.2563E+09     0.3489E+05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1751E+01     0.1937E+02
    67     3     8  1982     326     326  cha0326              0.2074E+01     0.5206E+03     0.1909E+03     0.1272E+03     0.2526E+00     0.1834E-08     0.3061E-07     0.9514E-07     0.8227E-02     0.7392E-05     0.1721E-07     0.6415E-06     0.2234E-04     0.5509E-04     0.2911E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2503E+02     0.2445E-07     0.5349E-07     0.7579E-05     0.2274E-04     0.2222E-01     0.1497E-04     0.1717E-05     0.5786E-08     0.1682E-06     0.5217E-02     0.0000E+00     0.5346E-04     0.5346E-04     0.5346E-04     0.5346E-04     0.5346E-04     0.0000E+00     0.1354E+14     0.2303E-11     0.5466E-12     0.4497E-11     0.1399E-10     0.1142E-05     0.8242E-09     0.1607E-11     0.1009E-09     0.3527E-08     0.4953E-08     0.3626E-07     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1937E+02
    67     3     8  1982     327     327  cha0327              0.3622E+02     0.2421E+06     0.5895E+05     0.2427E+05     0.4168E+06     0.5796E+02     0.4613E+03     0.6615E+02     0.7466E+04     0.4147E+03     0.5602E+03     0.1679E+02     0.1699E+03     0.8272E+07     0.1612E-13     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2346E+02     0.7699E+01     0.2598E+04     0.1573E+05     0.2196E+04     0.2011E+07     0.2579E+05     0.2140E+05     0.7701E+03     0.5380E+04     0.2844E+09     0.1097E+06     0.9408E-03     0.9408E-03     0.9408E-03     0.9408E-03     0.9408E-03     0.0000E+00     0.1838E+01     0.7718E+01     0.2573E+04     0.1489E+05     0.2090E+04     0.1994E+07     0.2600E+05     0.2043E+05     0.6624E+03     0.5400E+04     0.2387E+09     0.2087E+05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1735E+01     0.1937E+02
